Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt,Day,Month
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791.0,GCFL,False,False,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944.0,92708.0,COYE,False,False,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936.0,DOWO,False,True,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252.0,BLJA,False,False,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,False,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791.0,GCFL,False,False,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,5,6
MONO,MONO-0083,Grassland,2018,2018-06-05,07:28:00,07:38:00,Kimberly Serno,2,0-2.5 min,Visualization,50 - 100 Meters,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,18,78,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,True,5,6
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791.0,GCFL,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936.0,DOWO,False,True,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936.0,DOWO,False,True,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252.0,BLJA,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,0-2.5 min,Visualization,50 - 100 Meters,True,Undetermined,Northern Rough-winged Swallow,Stelgidopteryx serripennis,178443.0,87404.0,NRWS,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944.0,92708.0,COYE,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,0-2.5 min,Visualization,50 - 100 Meters,True,Undetermined,Northern Rough-winged Swallow,Stelgidopteryx serripennis,178443.0,87404.0,NRWS,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True,8,5
MONO,MONO-0083,Grassland,2018,2018-05-08,08:16:00,08:26:00,Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,15,78,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,50 - 100 Meters,False,Undetermined,Common Grackle,Quiscalus quiscula,179104.0,94206.0,COGR,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Black-throated Green Warbler,Setophaga virens,950061.0,890946.0,BTNW,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935.0,WBNU,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,50 - 100 Meters,False,Undetermined,Common Grackle,Quiscalus quiscula,179104.0,94206.0,COGR,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Blackpoll Warbler,Setophaga striata,950041.0,773819.0,BLPW,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Black-and-white Warbler,Mniotilta varia,178844.0,91012.0,BAWW,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Northern Parula,Setophaga americana,950033.0,890949.0,NOPA,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Blackpoll Warbler,Setophaga striata,950041.0,773819.0,BLPW,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0070,Grassland,2018,2018-05-08,09:29:00,09:39:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,15,78,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,0-2.5 min,Visualization,50 - 100 Meters,False,Undetermined,Northern Rough-winged Swallow,Stelgidopteryx serripennis,178443.0,87404.0,NRWS,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,0-2.5 min,Visualization,50 - 100 Meters,False,Undetermined,Northern Rough-winged Swallow,Stelgidopteryx serripennis,178443.0,87404.0,NRWS,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,0-2.5 min,Visualization,50 - 100 Meters,False,Undetermined,Northern Rough-winged Swallow,Stelgidopteryx serripennis,178443.0,87404.0,NRWS,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,White-throated Sparrow,Zonotrichia albicollis,179462.0,85610.0,WTSP,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Baltimore Oriole,Icterus galbula,179083.0,93655.0,BAOR,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,50 - 100 Meters,False,Undetermined,House Sparrow,Passer domesticus,179628.0,86194.0,HOSP,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,50 - 100 Meters,False,Undetermined,House Sparrow,Passer domesticus,179628.0,86194.0,HOSP,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0092,Grassland,2018,2018-05-08,10:38:00,10:48:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,19,45,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,50 - 100 Meters,False,Undetermined,Red-tailed Hawk,Buteo jamaicensis,175350.0,79563.0,RTHA,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,Baltimore Oriole,Icterus galbula,179083.0,93655.0,BAOR,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944.0,92708.0,COYE,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,Baltimore Oriole,Icterus galbula,179083.0,93655.0,BAOR,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,Black Vulture,Coragyps atratus,175272.0,79476.0,BLVU,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Northern Parula,Setophaga americana,950033.0,890949.0,NOPA,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,True,Undetermined,Northern Rough-winged Swallow,Stelgidopteryx serripennis,178443.0,87404.0,NRWS,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071.0,SCTA,False,True,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
MONO,MONO-0085,Grassland,2018,2018-05-08,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,19,35,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,True,8,5
